2,2,38002
3,1,285017
3,2,47002
3,3,318019
4,1,21380222
4,2,2207127
4,3,322018
4,4,1730099
1,1,30002
2,1,10000
2,2,34002
3,1,317018
3,2,54003
3,3,233014
4,1,21153210
4,2,2129121
4,3,337020
4,4,1822104
1,1,2000
2,1,6001
2,2,22001
3,1,220013
3,2,40002
3,3,187011
4,1,21706241
4,2,2133122
4,3,408023
4,4,1885108
1,1,21001
2,1,9000
2,2,49003
3,1,292017
3,2,35002
3,3,175010
4,1,21463227
4,2,2103121
4,3,328018
4,4,1885108
1,1,22001
2,1,17001
2,2,76004
3,1,223013
3,2,42002
3,3,213012
4,1,21521231
4,2,2072119
4,3,372021
4,4,1791103
1,1,28001
2,1,32002
2,2,37002
3,1,218013
3,2,52003
3,3,379021
4,1,22591292
4,2,2160124
4,3,675039
4,4,2611149
1,1,7001
2,1,11001
2,2,19001
3,1,262015
3,2,108006
3,3,334019
4,1,21289218
4,2,2194125
4,3,453026
4,4,2330133
1,1,3000
2,1,13001
2,2,21001
3,1,248014
3,2,98006
3,3,385022
4,1,21231214
4,2,1985114
4,3,346019
4,4,1828105
1,1,29002
2,1,13000
2,2,90006
3,1,253014
3,2,44003
3,3,185010
4,1,21411225
4,2,2154123
4,3,323018
4,4,1617093
1,1,1000
2,1,3000
2,2,8001
3,1,104006
3,2,31001
3,3,80005
4,1,9292531
4,2,931054
4,3,144008
4,4,686039
1,1,31001
2,1,19001
2,2,33002
3,1,105006
3,2,19001
3,3,68004
4,1,9189526
4,2,963055
4,3,163009
4,4,725042
1,1,1000
2,1,3001
2,2,6000
3,1,103006
3,2,18001
3,3,74004
4,1,9204526
4,2,900052
4,3,201011
4,4,685040
1,1,12001
2,1,3000
2,2,30002
3,1,155009
3,2,35002
3,3,102006
4,1,9080519
4,2,901052
4,3,177010
4,4,751043
1,1,1000
2,1,2000
2,2,6000
3,1,123007
3,2,21001
3,3,83005
4,1,9522545
4,2,926053
4,3,167009
4,4,696040
1,1,1000
2,1,14001
2,2,11000
3,1,122007
3,2,21001
3,3,93006
4,1,9021516
4,2,904051
4,3,233014
4,4,718041
1,1,2000
2,1,2000
2,2,9001
3,1,133007
3,2,21001
3,3,67004
4,1,9220528
4,2,901051
4,3,196011
4,4,685040
1,1,1000
2,1,2000
2,2,12000
3,1,130008
3,2,28001
3,3,109007
4,1,9225527
4,2,953055
4,3,138008
4,4,692039
1,1,2000
2,1,6001
2,2,8000
3,1,111006
3,2,16001
3,3,74005
4,1,9137522
4,2,967055
4,3,143009
4,4,741042
1,1,1000
2,1,1000
2,2,10000
3,1,102006
3,2,16001
3,3,71004
4,1,9251529
4,2,893051
4,3,157009
4,4,754043
1,1,3000
2,1,2001
2,2,6000
3,1,107006
3,2,31002
3,3,100006
4,1,9494543
4,2,1011057
4,3,137008
4,4,687040
1,1,2000
2,1,3000
2,2,7000
3,1,114007
3,2,20001
3,3,68004
4,1,9371536
4,2,950054
4,3,173010
4,4,710041
1,1,13001
2,1,3000
2,2,34002
3,1,113007
3,2,19001
3,3,78004
4,1,9173525
4,2,942054
4,3,173010
4,4,693039
1,1,1000
2,1,4000
2,2,11001
3,1,136008
3,2,23001
3,3,72004
4,1,9284531
4,2,921053
4,3,171010
4,4,683039
1,1,2000
2,1,3000
2,2,29002
3,1,120007
3,2,21001
3,3,82004
4,1,9262530
4,2,966055
4,3,146009
4,4,777044
1,1,0
2,1,2000
2,2,7000
3,1,100006
3,2,15001
3,3,77004
4,1,9279531
4,2,1070061
4,3,171010
4,4,703040
1,1,1000
2,1,2000
2,2,10001
3,1,108006
3,2,23001
3,3,74004
4,1,9269530
4,2,939054
4,3,200012
4,4,699040
1,1,2000
2,1,6000
2,2,33002
3,1,128008
3,2,16000
3,3,69004
4,1,9246529
4,2,893051
4,3,199012
4,4,709040
1,1,6000
2,1,6000
2,2,36002
3,1,110007
3,2,32002
3,3,73004
4,1,9263530
4,2,974055
4,3,161010
4,4,718041
1,1,1000
2,1,3001
2,2,16000
3,1,113007
3,2,21001
3,3,72004
4,1,9311533
4,2,939054
4,3,143008
4,4,708040
1,1,7000
2,1,4000
2,2,12001
3,1,128008
3,2,16000
3,3,67004
4,1,9241529
4,2,944054
4,3,152009
4,4,737042
1,1,1000
2,1,4000
2,2,10001
3,1,103006
3,2,16001
3,3,84004
4,1,15486886
4,2,2094120
4,3,419024
4,4,1833105
1,1,6000
2,1,8000
2,2,23002
3,1,243014
3,2,64003
3,3,184011
4,1,21516230
4,2,2019116
4,3,444025
4,4,1782102
1,1,7000
2,1,10001
2,2,29002
3,1,242014
3,2,47002
3,3,230013
4,1,21261216
4,2,2260130
4,3,363020
4,4,1876108
1,1,3000
2,1,6000
2,2,19001
3,1,244014
3,2,56004
3,3,292016
4,1,22082263
4,2,2087120
4,3,407023
4,4,1761101
1,1,3000
2,1,15001
2,2,45002
3,1,237014
3,2,54003
3,3,328019
4,1,21255215
4,2,2219127
4,3,353020
4,4,1748100
1,1,56003
2,1,17001
2,2,62004
3,1,250014
3,2,51003
3,3,298017
4,1,21456227
4,2,2060118
4,3,351020
4,4,1759101
1,1,2000
2,1,7001
2,2,32002
3,1,233013
3,2,46003
3,3,189010
4,1,21200213
4,2,2072118
4,3,438025
4,4,1975113
1,1,2000
2,1,7001
2,2,19001
3,1,303017
3,2,37002
3,3,268015
4,1,21785247
4,2,2338133
4,3,632036
4,4,2191126
1,1,4000
2,1,12001
2,2,20001
3,1,237014
3,2,54003
3,3,628036
4,1,21833249
4,2,2104120
4,3,488028
4,4,1907109
1,1,5000
2,1,5001
2,2,20001
3,1,246014
3,2,39002
3,3,155009
4,1,22319276
4,2,2206127
4,3,401023
4,4,1863106
1,1,10000
2,1,4001
2,2,23001
3,1,285016
3,2,55003
3,3,467027
4,1,22853307
4,2,2100120
4,3,414024
4,4,2118121
1,1,4000
2,1,4000
2,2,24002
3,1,249014
3,2,45002
3,3,276016
4,1,22241272
4,2,2151123
4,3,385022
4,4,1765101
1,1,17001
2,1,13001
2,2,30001
3,1,278016
3,2,66004
3,3,232013
4,1,21582235
4,2,2108120
4,3,356021
4,4,1766101
1,1,56003
2,1,24002
2,2,68004
3,1,265015
3,2,57003
3,3,498029
4,1,20755187
4,2,2419138
4,3,399023
4,4,1760101
1,1,4001
2,1,5000
2,2,25001
3,1,226013
3,2,72004
3,3,390023
4,1,20920196
4,2,2036117
4,3,442025
4,4,1731099
1,1,17001
2,1,18001
2,2,30002
3,1,266015
3,2,78005
3,3,188011
4,1,20814190
4,2,2156123
4,3,388023
4,4,1512086
1,1,2000
2,1,2000
2,2,6001
3,1,124007
3,2,22001
3,3,109006
4,1,9234528
4,2,937054
4,3,138008
4,4,765044
1,1,2000
2,1,2000
2,2,7001
3,1,100005
3,2,21001
3,3,81005
4,1,9280531
4,2,942054
4,3,189011
4,4,720041
1,1,2000
2,1,9001
2,2,9000
3,1,158009
3,2,19001
3,3,63004
4,1,9246529
4,2,906051
4,3,202012
4,4,707040
1,1,4000
2,1,4000
2,2,32002
3,1,148009
3,2,21001
3,3,73004
4,1,9165524
4,2,986057
4,3,141008
4,4,786045
1,1,0
2,1,2000
2,2,8001
3,1,117007
3,2,15000
3,3,66004
4,1,9167524
4,2,911053
4,3,179010
4,4,717041
1,1,3000
2,1,6000
2,2,46003
3,1,119007
3,2,19001
3,3,75004
4,1,9286531
4,2,900052
4,3,206012
4,4,714040
1,1,1000
2,1,3000
2,2,14001
3,1,149008
3,2,24002
3,3,89005
4,1,9227527
4,2,894052
4,3,155008
4,4,907052
1,1,1000
2,1,2000
2,2,11000
3,1,107007
3,2,16000
3,3,73005
4,1,9300532
4,2,976055
4,3,142009
4,4,781044
1,1,1000
2,1,3000
2,2,8001
3,1,129007
3,2,14001
3,3,65004
4,1,9243529
4,2,893051
4,3,202011
4,4,697040
1,1,1000
2,1,4000
2,2,7000
3,1,170010
3,2,87005
3,3,106006
4,1,9050518
4,2,897051
4,3,264015
4,4,765044
1,1,10000
2,1,4001
2,2,13000
3,1,101006
3,2,22001
3,3,66004
4,1,9292532
4,2,895051
4,3,211012
4,4,699040
1,1,1000
2,1,2000
2,2,6001
3,1,102006
3,2,26001
3,3,143008
4,1,9150524
4,2,976055
4,3,157009
4,4,710041
1,1,1000
2,1,3000
2,2,14001
3,1,127007
3,2,28002
3,3,71004
4,1,9349535
4,2,917052
4,3,163010
4,4,767043
1,1,3001
2,1,2000
2,2,7000
3,1,105006
3,2,37002
3,3,87005
4,1,9240529
4,2,941054
4,3,153008
4,4,725042
1,1,11001
2,1,15001
2,2,22001
3,1,110006
3,2,19001
3,3,80005
4,1,9193526
4,2,954054
4,3,155009
4,4,714041
1,1,1000
2,1,3001
2,2,15001
3,1,110006
3,2,25001
3,3,75005
4,1,9378536
4,2,924053
4,3,198011
4,4,739042
1,1,9000
2,1,2000
2,2,12001
3,1,109006
3,2,30002
3,3,71004
4,1,9133522
4,2,939054
4,3,169010
4,4,737042
1,1,2000
2,1,3000
2,2,11001
3,1,127007
3,2,23001
3,3,71004
4,1,9214527
4,2,949055
4,3,174010
4,4,736042
1,1,4000
2,1,5000
2,2,15001
3,1,113007
3,2,31002
3,3,74004
4,1,9359535
4,2,893051
4,3,192011
4,4,709041
1,1,2000
2,1,3000
2,2,10001
3,1,128007
3,2,36002
3,3,98006
4,1,17187983
4,2,2016115
4,3,363021
4,4,1735099
1,1,24001
2,1,29002
2,2,74004
3,1,251014
3,2,61004
3,3,342019
4,1,21081206
4,2,2256129
4,3,361021
4,4,1890108
1,1,7001
2,1,7000
2,2,24002
3,1,255014
3,2,34002
3,3,240014
4,1,21213213
4,2,2106121
4,3,433025
4,4,1773101
1,1,4000
2,1,6000
2,2,19001
3,1,266016
3,2,66003
3,3,208012
4,1,21123208
4,2,2209127
4,3,531030
4,4,1823104
1,1,24001
2,1,22001
2,2,48003
3,1,245014
3,2,47003
3,3,160009
4,1,22268274
4,2,2137122
4,3,361021
4,4,1768101
1,1,2000
2,1,9001
2,2,21001
3,1,211012
3,2,41002
3,3,163010
4,1,21567233
4,2,2178125
4,3,490028
4,4,1836105
1,1,2000
2,1,5000
2,2,17001
3,1,264015
3,2,52003
3,3,259015
4,1,21240215
4,2,2060118
4,3,362020
4,4,1873108
1,1,3000
2,1,3000
2,2,22001
3,1,224013
3,2,37002
3,3,167010
4,1,21328220
4,2,2177124
4,3,571033
4,4,1753100
1,1,3000
2,1,8001
2,2,28001
3,1,242014
3,2,52003
3,3,217012
4,1,21220214
4,2,2054118
4,3,408023
4,4,1784102
1,1,3001
2,1,7000
2,2,39002
3,1,250015
3,2,47002
3,3,178010
4,1,22807305
4,2,2198126
4,3,517029
4,4,1835105
1,1,1000
2,1,4000
2,2,16001
3,1,246014
3,2,68004
3,3,202012
4,1,21758244
4,2,2126122
4,3,328019
4,4,1824104
1,1,1000
2,1,8000
2,2,15001
3,1,211012
3,2,45003
3,3,189011
4,1,21255216
4,2,2231127
4,3,449026
4,4,1824104
1,1,2001
2,1,4000
2,2,16001
3,1,269015
3,2,50003
3,3,154009
4,1,20928197
4,2,2240128
4,3,334019
4,4,1971113
1,1,2000
2,1,5000
2,2,18001
3,1,214013
3,2,39002
3,3,169010
4,1,21850249
4,2,2034117
4,3,400023
4,4,1894108
1,1,4000
2,1,9001
2,2,28001
3,1,264015
3,2,38003
3,3,190011
4,1,20976199
4,2,2226128
4,3,395022
4,4,1903109
1,1,1000
2,1,2001
2,2,8000
3,1,122007
3,2,15001
3,3,65004
4,1,9350534
4,2,912053
4,3,173009
4,4,731042
1,1,1000
2,1,2000
2,2,10001
3,1,109006
3,2,25002
3,3,81004
4,1,9379537
4,2,925053
4,3,199011
4,4,734042
1,1,1000
2,1,2000
2,2,11001
3,1,101006
3,2,25001
3,3,92005
4,1,9212527
4,2,915053
4,3,183010
4,4,724042
1,1,4000
2,1,5000
2,2,12001
3,1,124007
3,2,22001
3,3,76004
4,1,9229528
4,2,885051
4,3,214012
4,4,710041
1,1,2000
2,1,5000
2,2,31002
3,1,115006
3,2,33002
3,3,89005
4,1,9253530
4,2,933053
4,3,175010
4,4,698040
1,1,4000
2,1,3000
2,2,13001
3,1,123007
3,2,26002
3,3,83004
4,1,9161524
4,2,910053
4,3,197011
4,4,736042
1,1,2000
2,1,6000
2,2,12001
3,1,126007
3,2,32002
3,3,71004
4,1,9194526
4,2,904052
4,3,188010
4,4,700040
1,1,1000
2,1,3000
2,2,17001
3,1,132008
3,2,28002
3,3,102005
4,1,9303532
4,2,972056
4,3,151009
4,4,715041
1,1,4000
2,1,3000
2,2,15001
3,1,116007
3,2,27001
3,3,82005
4,1,9306532
4,2,917053
4,3,222013
4,4,705040
1,1,1000
2,1,5001
2,2,8000
3,1,119007
3,2,33002
3,3,101006
4,1,9217527
4,2,907052
4,3,189011
4,4,725041
1,1,1000
2,1,3000
2,2,28002
3,1,109006
3,2,27002
3,3,94005
4,1,9164524
4,2,971056
4,3,149008
4,4,703041
1,1,3000
2,1,7000
2,2,13001
3,1,186011
3,2,27001
3,3,70004
4,1,9173525
4,2,953055
4,3,145008
4,4,754043
1,1,2000
2,1,2000
2,2,14001
3,1,122007
3,2,17001
3,3,70004
4,1,9369535
4,2,912053
4,3,204011
4,4,698040
1,1,2000
2,1,2001
2,2,8000
3,1,103006
3,2,34002
3,3,120007
4,1,9228528
4,2,940053
4,3,213012
4,4,726042
1,1,6000
2,1,3000
2,2,12001
3,1,135008
3,2,55003
3,3,92005
4,1,9136523
4,2,1020058
4,3,182010
4,4,907052
1,1,3000
2,1,3001
2,2,8000
3,1,132008
3,2,16001
3,3,70004
4,1,9464541
4,2,952054
4,3,153009
4,4,762044
1,1,7000
2,1,2001
2,2,9000
3,1,127007
3,2,17001
3,3,65004
4,1,9385537
4,2,967055
4,3,155009
4,4,715041
1,1,1000
2,1,2000
2,2,12001
3,1,115007
3,2,38002
3,3,82005
4,1,9280530
4,2,913053
4,3,167009
4,4,741042
1,1,3000
2,1,4001
2,2,15000
3,1,140008
3,2,16001
3,3,68004
4,1,11150638
4,2,2094120
4,3,367021
4,4,1763101
1,1,7000
2,1,11001
2,2,35002
3,1,252014
3,2,44003
3,3,188011
4,1,20888194
4,2,2165124
4,3,341020
4,4,1782102
1,1,3000
2,1,4000
2,2,30002
3,1,270015
3,2,56003
3,3,187011
4,1,21417225
4,2,2078119
4,3,630036
4,4,2142122
1,1,13001
2,1,63004
2,2,20001
3,1,281016
3,2,37002
3,3,352020
4,1,21590235
4,2,2220127
4,3,322019
4,4,1786102
1,1,22002
2,1,13000
2,2,54003
3,1,249015
3,2,40002
3,3,562032
4,1,21507230
4,2,2147123
4,3,453026
4,4,2057118
1,1,6000
2,1,4001
2,2,18001
3,1,273015
3,2,34002
3,3,189011
4,1,21956256
4,2,2110121
4,3,572032
4,4,1874108
1,1,8000
2,1,33002
2,2,48003
3,1,262015
3,2,45003
3,3,158009
4,1,21417225
4,2,1992114
4,3,434024
4,4,1850106
1,1,13001
2,1,15001
2,2,77004
3,1,231013
3,2,53003
3,3,276016
4,1,21302219
4,2,2046117
4,3,484027
4,4,1923110
1,1,7000
2,1,8001
2,2,19001
3,1,246014
3,2,38002
3,3,160009
4,1,21606236
4,2,2092119
4,3,398023
4,4,1737100
1,1,15001
2,1,8000
2,2,25001
3,1,226013
3,2,83005
3,3,382022
4,1,21907253
4,2,2209126
4,3,341020
4,4,1849106
1,1,1000
2,1,4000
2,2,26002
3,1,251014
3,2,40002
3,3,194011
4,1,21039204
4,2,2079119
4,3,419024
4,4,1763101
1,1,19001
2,1,13001
2,2,105006
3,1,248014
3,2,49003
3,3,405023
4,1,21173211
4,2,2351135
4,3,392022
4,4,1749100
1,1,4001
2,1,16001
2,2,30001
3,1,244014
3,2,62004
3,3,181010
4,1,21269217
4,2,2080119
4,3,419024
4,4,1815103
1,1,7001
2,1,18001
2,2,49002
3,1,278016
3,2,43003
3,3,323018
4,1,21110208
4,2,2134122
4,3,400023
4,4,1751100
1,1,1000
2,1,5000
2,2,34002
3,1,233013
3,2,47003
3,3,191011
4,1,21241215
4,2,2184125
4,3,323018
4,4,1801103
1,1,3000
2,1,5000
2,2,23001
3,1,251015
3,2,43002
3,3,196011
4,1,21728243
4,2,2263130
4,3,487027
4,4,1835105
1,1,8001
2,1,6000
2,2,22001
3,1,217013
3,2,38002
3,3,155009
4,1,21113207
4,2,2534145
4,3,373022
4,4,1828104
1,1,14001
2,1,7000
2,2,24001
3,1,229013
3,2,46003
3,3,268015
4,1,20932198
4,2,2126121
4,3,335019
4,4,733042
1,1,3000
2,1,3001
2,2,11000
3,1,116007
3,2,24001
3,3,71004
4,1,9126522
4,2,905052
4,3,208012
4,4,695040
1,1,1000
2,1,2000
2,2,16001
3,1,142008
3,2,26002
3,3,81004
4,1,9229528
4,2,942054
4,3,217013
4,4,698040
1,1,12001
2,1,8001
2,2,49002
3,1,132008
3,2,16001
3,3,71004
4,1,9189526
4,2,934053
4,3,160009
4,4,750043
1,1,6000
2,1,3000
2,2,7001
3,1,143008
3,2,19001
3,3,88005
4,1,9277531
4,2,975056
4,3,164009
4,4,718041
1,1,7001
2,1,20001
2,2,29001
3,1,117007
3,2,17001
3,3,72004
4,1,9164524
4,2,918053
4,3,170010
4,4,733042
1,1,22002
2,1,4000
2,2,14001
3,1,105006
3,2,18001
3,3,91005
4,1,9228528
4,2,959055
4,3,225012
4,4,749043
1,1,8000
2,1,4000
2,2,15001
3,1,106006
3,2,14001
3,3,80004
4,1,9518545
4,2,912052
4,3,200012
4,4,712040
1,1,5000
2,1,8001
2,2,66004
3,1,114006
3,2,42002
3,3,88006
4,1,9142522
4,2,949055
4,3,164009
4,4,711041
1,1,15001
2,1,21001
2,2,15001
3,1,100006
3,2,28001
3,3,83005
4,1,9339534
4,2,918053
4,3,167009
4,4,967055
1,1,4000
2,1,3000
2,2,8000
3,1,121007
3,2,15001
3,3,77005
4,1,9179525
4,2,967055
4,3,156009
4,4,707040
1,1,7001
2,1,3000
2,2,16001
3,1,112006
3,2,19001
3,3,70004
4,1,9203527
4,2,916052
4,3,180010
4,4,717042
1,1,11001
2,1,11001
2,2,14001
3,1,127007
3,2,15001
3,3,66003
4,1,9281531
4,2,992057
4,3,137008
4,4,690039
1,1,6001
2,1,7000
2,2,32002
3,1,104006
3,2,17001
3,3,68004
4,1,9248529
4,2,955054
4,3,139008
4,4,718041
1,1,8001
2,1,3000
2,2,9000
3,1,118007
3,2,16001
3,3,72004
4,1,9317533
4,2,976056
4,3,167009
4,4,750043
1,1,2000
2,1,2001
2,2,11000
3,1,98006
3,2,16001
3,3,72004
4,1,9367536
4,2,911052
4,3,172010
4,4,705040
1,1,1000
2,1,6000
2,2,10001
3,1,152008
3,2,15001
3,3,65004
4,1,9368536
4,2,928053
4,3,203011
4,4,704041
1,1,15001
2,1,23001
2,2,21001
3,1,122007
3,2,15001
3,3,65004
4,1,9212527
4,2,960055
4,3,139007
4,4,740043
1,1,1000
2,1,2000
2,2,9001
3,1,129007
3,2,17001
3,3,68004
4,1,9250529
4,2,970056
4,3,143008
4,4,756043
1,1,1000
2,1,2000
2,2,8000
3,1,108007
3,2,26001
3,3,92005
4,1,9265530
4,2,900052
4,3,190011
4,4,704040
1,1,40003
2,1,17001
2,2,18001
3,1,118006
3,2,14001
3,3,64004
4,1,9228528
4,2,1157066
4,3,146008
4,4,756044
1,1,5000
2,1,3000
2,2,7001
3,1,105006
3,2,18001
3,3,71004
4,1,16667953
4,2,2092120
4,3,441025
4,4,2216127
1,1,25002
2,1,18001
2,2,36002
3,1,266015
3,2,51003
3,3,474027
4,1,22177269
4,2,2210126
4,3,454026
4,4,1962112
1,1,4000
2,1,5001
2,2,22001
3,1,272016
3,2,37002
3,3,156009
4,1,21369222
4,2,2122121
4,3,371021
4,4,1809104
1,1,2000
2,1,4000
2,2,21001
3,1,221013
3,2,38002
3,3,160009
4,1,21973257
4,2,2079119
4,3,425024
4,4,1896109
1,1,2000
2,1,5001
2,2,23001
3,1,284016
3,2,54003
3,3,404023
4,1,21959256
4,2,2220127
4,3,533031
4,4,1718098
1,1,67004
2,1,14001
2,2,110006
3,1,418024
3,2,76005
3,3,248014
4,1,22170268
4,2,2283130
4,3,387023
4,4,2144122
1,1,4000
2,1,7001
2,2,22001
3,1,227013
3,2,71004
3,3,490028
4,1,21074205
4,2,2215127
4,3,458026
4,4,2230128
1,1,3000
2,1,11001
2,2,20001
3,1,251014
3,2,128008
3,3,339019
4,1,21765245
4,2,2124121
4,3,342020
4,4,1748100
1,1,3000
2,1,8000
2,2,20002
3,1,252014
3,2,46003
3,3,672038
4,1,21059205
4,2,2211126
4,3,485028
4,4,1718098
1,1,5000
2,1,32002
2,2,48003
3,1,272015
3,2,79005
3,3,421024
4,1,20981200
4,2,2056117
4,3,362021
4,4,1723099
1,1,13001
2,1,18001
2,2,61003
3,1,261015
3,2,114007
3,3,455026
4,1,21102207
4,2,2227127
4,3,386022
4,4,1887108
1,1,3000
2,1,5001
2,2,20001
3,1,260015
3,2,34002
3,3,164009
4,1,21451227
4,2,2116121
4,3,412024
4,4,1755100
1,1,18001
2,1,16000
2,2,88005
3,1,259015
3,2,42003
3,3,318018
4,1,21142209
4,2,2094120
4,3,366021
4,4,1771101
1,1,18001
2,1,16001
2,2,63004
3,1,241013
3,2,58004
3,3,225013
4,1,21717242
4,2,2144122
4,3,359021
4,4,1808103
1,1,11001
2,1,7000
2,2,20001
3,1,253015
3,2,51003
3,3,224012
4,1,20762188
4,2,2104120
4,3,453026
4,4,1741100
1,1,49003
2,1,40002
2,2,38002
3,1,248015
3,2,58003
3,3,348020
4,1,22875308
4,2,2189125
4,3,383022
4,4,2071119
1,1,7001
2,1,20001
2,2,22001
3,1,131008
3,2,32001
3,3,118007
4,1,9407538
4,2,905052
4,3,218012
4,4,762044
1,1,1000
2,1,4001
2,2,9000
3,1,110006
3,2,15001
3,3,63004
4,1,9278531
4,2,956054
4,3,144008
4,4,708041
1,1,2000
2,1,2000
2,2,13001
3,1,105006
3,2,28002
3,3,86005
4,1,9263529
4,2,923053
4,3,202012
4,4,734042
1,1,26001
2,1,7000
2,2,32002
3,1,107006
3,2,15001
3,3,68004
4,1,9302532
4,2,1008058
4,3,206012
4,4,820047
1,1,1000
2,1,2000
2,2,9001
3,1,108006
3,2,17001
3,3,78004
4,1,9395538
4,2,894051
4,3,196011
4,4,755043
1,1,28002
2,1,13001
2,2,25001
3,1,109006
3,2,34002
3,3,88005
4,1,9534546
4,2,937053
4,3,180010
4,4,723042
1,1,2000
2,1,8001
2,2,10000
3,1,103006
3,2,19001
3,3,67004
4,1,9262530
4,2,975056
4,3,160009
4,4,769044
1,1,1000
2,1,2000
2,2,8001
3,1,134007
3,2,22002
3,3,79004
4,1,9221528
4,2,907051
4,3,183011
4,4,705040
1,1,29001
2,1,3000
2,2,16001
3,1,109007
3,2,16001
3,3,76004
4,1,9250529
4,2,955055
4,3,147008
4,4,716041
1,1,7000
2,1,15001
2,2,12001
3,1,120007
3,2,23001
3,3,69004
4,1,9257530
4,2,928053
4,3,166009
4,4,726042
1,1,1000
2,1,7001
2,2,8000
3,1,118007
3,2,24001
3,3,81005
4,1,9275530
4,2,918053
4,3,191011
4,4,738042
1,1,37002
2,1,10001
2,2,18001
3,1,114006
3,2,19002
3,3,91005
4,1,9167524
4,2,973056
4,3,177010
4,4,730042
1,1,1000
2,1,3001
2,2,10000
3,1,113007
3,2,19001
3,3,70004
4,1,9232528
4,2,920052
4,3,180011
4,4,738042
1,1,30002
2,1,4000
2,2,13001
3,1,130008
3,2,33001
3,3,73005
4,1,9205526
4,2,929053
4,3,184011
4,4,743042
1,1,1000
2,1,3000
2,2,9000
3,1,140008
3,2,18002
3,3,64003
4,1,9343535
4,2,903051
4,3,193011
4,4,748043
1,1,15001
2,1,14000
2,2,14001
3,1,110007
3,2,22001
3,3,70004
4,1,9471542
4,2,962055
4,3,138007
4,4,712041
1,1,13001
2,1,20001
2,2,8001
3,1,106006
3,2,21001
3,3,70004
4,1,9234528
4,2,948054
4,3,138008
4,4,738042
1,1,1000
2,1,5000
2,2,8000
3,1,117007
3,2,20001
3,3,75004
4,1,9079520
4,2,959055
4,3,203011
4,4,715041
1,1,4001
2,1,8000
2,2,36002
3,1,120007
3,2,22001
3,3,65004
4,1,11279645
4,2,2050117
4,3,357021
4,4,1861106
1,1,3000
2,1,5000
2,2,15001
3,1,221013
3,2,34002
3,3,180010
4,1,20938198
4,2,2204126
4,3,362020
4,4,2004115
1,1,20002
2,1,9000
2,2,47003
3,1,222013
3,2,43002
3,3,179010
4,1,21639238
4,2,2033116
4,3,337019
4,4,1825105
1,1,10001
2,1,4000
2,2,59003
3,1,258015
3,2,39002
3,3,215013
4,1,21148209
4,2,2165124
4,3,379022
4,4,1952111
1,1,2000
2,1,5000
2,2,16001
3,1,285017
3,2,88005
3,3,367021
4,1,22997315
4,2,2120121
4,3,383022
4,4,1769101
1,1,42002
2,1,5001
2,2,46002
3,1,260015
3,2,41002
3,3,321019
4,1,20873194
4,2,2228127
4,3,442025
4,4,1761101
1,1,11001
2,1,36002
2,2,40002
3,1,268015
3,2,69004
3,3,428025
4,1,21151209
4,2,2219127
4,3,445026
4,4,2110120
1,1,5000
2,1,6000
2,2,21002
3,1,271015
3,2,43002
3,3,198012
4,1,21722242
4,2,2175125
4,3,325018
4,4,2010115
1,1,2000
2,1,5000
2,2,19001
3,1,223013
3,2,48003
3,3,512029
4,1,21900252
4,2,2111121
4,3,434025
4,4,1838105
1,1,8000
2,1,3000
2,2,19002
3,1,234013
3,2,64004
3,3,716041
4,1,21071205
4,2,2153123
4,3,438025
4,4,1974113
1,1,1000
2,1,3000
2,2,16001
3,1,240014
3,2,54003
3,3,777044
4,1,21619237
4,2,2134122
4,3,354020
4,4,1722099
1,1,21001
2,1,5000
2,2,93006
3,1,309017
3,2,37002
3,3,511030
4,1,21860250
4,2,2043117
4,3,383022
4,4,1860106
1,1,16001
2,1,29001
2,2,55004
3,1,254014
3,2,48003
3,3,165009
4,1,21434226
4,2,2179125
4,3,342020
4,4,1581090
1,1,2000
2,1,2001
2,2,7000
3,1,107006
3,2,19001
3,3,69004
4,1,9205527
4,2,973055
4,3,136008
4,4,730042
1,1,1000
2,1,2000
2,2,6000
3,1,122007
3,2,13001
3,3,63004
4,1,9298532
4,2,950054
4,3,172010
4,4,738042
1,1,5000
2,1,2000
2,2,8000
3,1,126008
3,2,28001
3,3,76005
4,1,9190525
4,2,945054
4,3,148009
4,4,705040
1,1,17001
2,1,6000
2,2,25001
3,1,119007
3,2,23001
3,3,80005
4,1,9216527
4,2,944054
4,3,166010
4,4,699040
1,1,1000
2,1,10001
2,2,15001
3,1,137007
3,2,54003
3,3,74005
4,1,9149523
4,2,930053
4,3,205012
4,4,717041
1,1,7001
2,1,15001
2,2,30001
3,1,139008
3,2,30002
3,3,289016
4,1,9291532
4,2,929053
4,3,174010
4,4,756043
1,1,1000
2,1,6000
2,2,9001
3,1,149008
3,2,17001
3,3,79005
4,1,9360535
4,2,923053
4,3,239014
4,4,707040
1,1,2000
2,1,4001
2,2,8000
3,1,142008
3,2,19001
3,3,66004
4,1,9257530
4,2,882050
4,3,229013
4,4,724042
1,1,1000
2,1,3001
2,2,12000
3,1,127008
3,2,26001
3,3,95005
4,1,9142523
4,2,905052
4,3,168010
4,4,733042
1,1,5000
2,1,4001
2,2,6000
3,1,125007
3,2,24002
3,3,76004
4,1,9278531
4,2,903051
4,3,179011
4,4,708040
1,1,4000
2,1,8001
2,2,38002
3,1,109006
3,2,25002
3,3,83005
4,1,9350534
4,2,945054
4,3,211012
4,4,713041
1,1,16001
2,1,9001
2,2,30001
3,1,110007
3,2,31001
3,3,74005
4,1,9383536
4,2,1002058
